"id","biz_provider_id","biz_name","biz_info","e_address","e_city","e_state","e_postal","e_zip_full","e_country","loc_county","loc_area_code","loc_FIPS","loc_MSA","loc_PMSA","loc_TZ","loc_DST","loc_LAT_centroid","loc_LAT_poly","loc_LONG_centroid","loc_LONG_poly","biz_phone","web_url","web_meta_title","web_meta_desc","web_meta_keys","biz_owner","f_emergency","biz_bedcount"
"968","490048","LEWIS-GALE MEDICAL CENTER, LLC","Acute Care Hospitals","1900 Electric Rd","Salem","VA","24153","24153-7474","USA","Salem","540","51775","6800","","EST","Y","37.2956","37.264962","-80.1166","-80.032961","(540) 776-4100","http://www.lewis-gale.com","","","","Proprietary","true","521"
"969","100032","BAYFRONT MEDICAL CENTER INC","Acute Care Hospitals","701 6th St S","St Petersburg","FL","33701","33701-4814","USA","Pinellas","727","12103","8280","","EST","Y","27.7710","27.763056","-82.6368","-82.641687","(727) 823-1234","http://www.bayfront.org","","","","Voluntary non-profit - Private","true","300"
"970","100067","ST ANTHONY'S HOSPITAL","Acute Care Hospitals","1200 7th Ave N","St Petersburg","FL","33705","33705-1300","USA","Pinellas","727","12103","8280","","EST","Y","27.7373","27.779254","-82.6461","-82.650861","(727) 825-1100","http://www.stanthonys.org","","","","Voluntary non-profit - Church","true","370"
"971","100126","PALMS OF PASADENA HOSPITAL","Acute Care Hospitals","1501 Pasadena Ave S","St Petersburg","FL","33707","33707-3717","USA","Pinellas","727","12103","8280","","EST","Y","27.7562","27.753459","-82.7184","-82.738252","(727) 381-1000","http://www.tenethealth.com","","","","Proprietary","true","307"
"972","100180","ST PETERSBURG GENERAL HOSPITAL","Acute Care Hospitals","6500 38th Ave N","St Petersburg","FL","33710","33710-1629","USA","Pinellas","727","12103","8280","","EST","Y","27.7898","27.806221","-82.7265","-82.726566","(727) 384-1414","http://www.stpetegeneralhospital.com","","","","Proprietary","true","160"
"973","100238","NORTHSIDE HOSPITAL","Acute Care Hospitals","6000 49th St N","St Petersburg","FL","33709","33709-2114","USA","Pinellas","727","12103","8280","","EST","Y","27.8183","27.826322","-82.7292","-82.700115","(813) 521-5000","http://www.northsidehospital.com","","","","Voluntary non-profit - Private","true","288"
"974","100239","EDWARD WHITE HOSPITAL","Acute Care Hospitals","2323 9th Ave N","St Petersburg","FL","33713","33713-6832","USA","Pinellas","727","12103","8280","","EST","Y","27.7891","27.781202","-82.6773","-82.664653","(727) 323-1111","http://www.edwardwhitehospital.com","","","","Proprietary","true","144"
"975","260191","BARNES-JEWISH ST PETERS HOSPITAL","Acute Care Hospitals","10 Hospital Dr","St Peters","MO","63376","63376-1659","USA","Saint Charles","636","29183","7040","","CST","Y","38.8003","38.793075","-90.6176","-90.578991","(636) 916-9000","http://www.bjc.org/bjsph.html","","","","Voluntary non-profit - Other","true","84"
"976","240038","UNITED HOSPITAL","Acute Care Hospitals","333 Smith Ave N","St Paul","MN","55102","55102-2344","USA","Ramsey","651","27123","5120","","CST","Y","44.9324","44.942725","-93.1221","-93.107462","(612) 298-8888","http://www.allina.com","","","","Voluntary non-profit - Private","true","455"
"977","240063","ST JOSEPH'S HOSPITAL","Acute Care Hospitals","45 10th St W","St Paul","MN","55102","55102-1062","USA","Ramsey","651","27123","5120","","CST","Y","44.9324","44.949270","-93.1221","-93.100022","(651) 232-3000","http://www.healtheast.org","","","","Voluntary non-profit - Private","true","292"
"978","240106","REGIONS HOSPITAL","Acute Care Hospitals","640 Jackson St","St Paul","MN","55101","55101-2502","USA","Ramsey","651","27123","5120","","CST","Y","44.9721","44.954976","-93.0827","-93.095764","(651) 254-0975","http://www.healthpartners.com","","","","Voluntary non-profit - Private","true","427"
"979","110146","SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS","Acute Care Hospitals","2000 Dan Proctor Dr","St Marys","GA","31558","31558-3810","USA","Camden","912","13039","","","EST","Y","30.7777","30.781447","-81.5701","-81.615333","(912) 576-6401","http://www.sghs.org","","","","Government - Hospital District or Authority","true","40"
"980","360032","JOINT TOWNSHIP DISTRICT MEMORIAL HOSPITAL","Acute Care Hospitals","200 Saint Clair Ave","St Marys","OH","45885","45885-2400","USA","Auglaize","419","39011","4320","","EST","Y","40.5697","40.544830","-84.3844","-84.369890","(419) 394-3335","http://www.jtdmh.com","","","","Voluntary non-profit - Private","true","104"
"981","390154","ELK REGIONAL HEALTH CENTER","Acute Care Hospitals","763 Johnsonburg Rd","St Marys","PA","15857","15857-3417","USA","Elk","814","42047","","","EST","Y","41.4573","41.427564","-78.5342","-78.577335","(814) 788-8000","","","","","Voluntary non-profit - Other","true","236"
"982","240053","PARK NICOLLET METHODIST HOSPITAL","Acute Care Hospitals","6500 Excelsior Blvd","Saint Louis Park","MN","55426","55426-4702","USA","Hennepin","952","27053","5120","","CST","Y","44.9563","44.927192","-93.3817","-93.362066","(952) 993-5000","http://www.healthsystemminnesota.com","","","","Voluntary non-profit - Private","true","426"
"983","260020","ST JOHNS MERCY MEDICAL CENTER","Acute Care Hospitals","615 N New Ballas Rd","St Louis","MO","63141","63141-6713","USA","Saint Louis","314","29189","7040","","CST","Y","38.6572","38.666854","-90.4582","-90.443469","(314) 569-6000","","","","","Voluntary non-profit - Church","true","882"
"984","260021","FOREST PARK HOSPITAL","Acute Care Hospitals","6150 Oakland Ave","St Louis","MO","63139","63139-3215","USA","Saint Louis City","314","29510","7040","","CST","Y","38.6110","38.630977","-90.2918","-90.288407","(314) 768-3000","http://www.tenethealth.com","","","","Proprietary","true","295"
"985","260032","BARNES JEWISH HOSPITAL","Acute Care Hospitals","1 Barnes Jewish Hospital Plz","St Louis","MO","63110","63110-1003","USA","Saint Louis City","314","29510","7040","","CST","Y","38.6267","38.634835","-90.2670","-90.263292","(314) 747-3000","http://www.bjc.org/bjh.html","","","","Voluntary non-profit - Other","true","911"
"986","260077","ST ANTHONY'S MEDICAL CENTER","Acute Care Hospitals","10010 Kennerly Rd","St Louis","MO","63128","63128-2106","USA","Saint Louis","314","29189","7040","","CST","Y","38.4938","38.509347","-90.3823","-90.377649","(314) 525-1000","","","","","Voluntary non-profit - Church","true","684"
"987","260105","ST LOUIS UNIVERSITY HOSPITAL","Acute Care Hospitals","3635 Vista Ave","St Louis","MO","63110","63110-2539","USA","Saint Louis City","314","29510","7040","","CST","Y","38.6267","38.622699","-90.2670","-90.239480","(314) 577-8000","http://www.stlucare.edu","","","","Proprietary","true","303"
"988","260176","DES PERES HOSPITAL","Acute Care Hospitals","2345 Dougherty Ferry Rd","St Louis","MO","63122","63122-3313","USA","Saint Louis","314","29189","7040","","CST","Y","38.5796","38.581320","-90.4197","-90.449845","(314) 966-9100","http://www.tenethealth.com","","","","Proprietary","true","99"
"989","260180","CHRISTIAN HOSPITAL NORTHEAST","Acute Care Hospitals","11133 Dunn Rd","St Louis","MO","63136","63136-6119","USA","Saint Louis","314","29189","7040","","CST","Y","38.7423","38.775960","-90.2608","-90.239083","(314) 653-5000","http://www.bjc.org","","","","Voluntary non-profit - Private","true","495"
"990","260210","ST ALEXIUS HOSPITAL","Acute Care Hospitals","3933 S Broadway","St Louis","MO","63118","63118-4601","USA","Saint Louis City","314","29510","7040","","CST","Y","38.5933","38.583491","-90.2258","-90.227528","(314) 865-7000","","","","","Proprietary","true",""
"991","260006","HEARTLAND REGIONAL MEDICAL CENTER","Acute Care Hospitals","5325 Faraon St","St Joseph","MO","64506","64506-3488","USA","Buchanan","816","29021","7000","","CST","Y","39.7739","39.770273","-94.7616","-94.772128","(816) 271-6000","http://www.heartland-health.com","","","","Voluntary non-profit - Private","true","518"
"992","471303","NORTHEASTERN VERMONT REGIONAL HOSPITAL","Critical Access Hospitals","1315 Hospital Dr","St Johnsbury","VT","05819","05819-9210","USA","Caledonia","802","50005","","","EST","Y","44.4161","44.445389","-71.9767","-72.009498","(802) 748-7400","","","","","Voluntary non-profit - Private","true",""
"993","231326","CLINTON MEMORIAL HOSPITAL","Critical Access Hospitals","805 S Oakland St","St Johns","MI","48879","48879-2253","USA","Clinton","989","26037","4040","","EST","Y","42.9994","42.993463","-84.5801","-84.555688","(989) 224-6881","","","","","Proprietary","true",""
"994","050013","ST HELENA HOSPITAL","Acute Care Hospitals","10 Woodland Rd","St Helena","CA","94574","94574-9554","USA","Napa","707","06055","","8720","PST","Y","38.5095","38.539558","-122.4585","-122.473010","(707) 967-5899","http://www.sthelenahospital.org","","","","Voluntary non-profit - Church","true","168"
"995","191306","WEST FELICIANA PARISH HOSPITAL CAH","Critical Access Hospitals","5266 Commerce St","St Francisville","LA","70775","70775-4409","USA","West Feliciana","225","22125","","","CST","Y","30.8804","30.782290","-91.4243","-91.366612","(225) 635-2441","","","","","Government - Hospital District or Authority","true",""
"996","261330","STE GENEVIEVE COUNTY MEMORIAL HOSPITAL","Critical Access Hospitals","800 Ste Genevieve Dr","Ste Genevieve","MO","63670","63670-1434","USA","Sainte Genevieve","573","29186","","","CST","Y","37.9762","37.968077","-90.0499","-90.051699","(573) 883-2751","","","","","Voluntary non-profit - Other","true",""
"997","521337","ST CROIX REG MED CTR","Critical Access Hospitals","235 E State St","St Croix Falls","WI","54024","54024-4117","USA","Polk","715","55095","","","CST","Y","45.4182","45.409344","-92.6295","-92.643098","(715) 483-3261","","","","","Voluntary non-profit - Private","true",""
"998","100302","ST CLOUD REGIONAL MEDICAL CENTER","Acute Care Hospitals","2906 17th St","St Cloud","FL","34769","34769-6006","USA","Osceola","407","12097","5960","","EST","Y","28.2446","28.242583","-81.2943","-81.302417","(407) 498-3432","","","","","Proprietary","true",""
"999","240036","ST CLOUD HOSPITAL","Acute Care Hospitals","1406 6th Ave N","St Cloud","MN","56303","56303-1900","USA","Stearns","320","27145","6980","","CST","Y","45.5807","45.575093","-94.2151","-94.170100","(320) 251-2700","http://www.centracare.com","","","","Voluntary non-profit - Church","true","669"
"1000","260005","SSM ST JOSEPH HEALTH CENTER","Acute Care Hospitals","300 1st Capitol Dr","St Charles","MO","63301","63301-2844","USA","Saint Charles","636","29183","7040","","CST","Y","38.8615","38.780445","-90.4548","-90.484521","(636) 947-5000","http://www.carondelethealth.org","","","","Voluntary non-profit - Private","true","276"
"1001","100090","FLAGLER HOSPITAL","Acute Care Hospitals","400 Health Park Blvd","St Augustine","FL","32086","32086-5784","USA","Saint Johns","904","12109","3600","","EST","Y","29.7662","29.862712","-81.3103","-81.319932","(904) 819-4426","http://www.flaglerhospital.org","","","","Voluntary non-profit - Private","true","309"
"1002","470024","NORTHWESTERN MEDICAL CENTER INC","Acute Care Hospitals","133 Fairfield St","St Albans","VT","05478","05478-1726","USA","Franklin","802","50011","1305","","EST","Y","44.8111","44.806759","-73.0813","-73.072900","(802) 524-1231","http://www.nmcinc.org","","","","Voluntary non-profit - Other","true","53"
"1003","23009F","SAGINAW VA MEDICAL CENTER","ACUTE CARE - VETERANS ADMINISTRATION","1500 Weiss St","Saginaw","MI","48602","48602-5251","USA","Saginaw","989","26145","6960","","EST","Y","43.4205","43.443739","-83.9743","-83.960975","(989) 497-2500","","","","","Government Federal","true",""
"1004","230070","COVENANT MEDICAL CENTER, INC","Acute Care Hospitals","1447 N Harrison St","Saginaw","MI","48602","48602-4727","USA","Saginaw","989","26145","6960","","EST","Y","43.4205","43.428128","-83.9743","-83.955693","(989) 583-4000","","","","","Voluntary non-profit - Other","true",""
"1005","230077","ST MARY'S OF MICHIGAN MEDICAL CENTER","Acute Care Hospitals","800 S Washington Ave","Saginaw","MI","48601","48601-2551","USA","Saginaw","989","26145","6960","","EST","Y","43.4083","43.425681","-83.8878","-83.941978","(989) 776-8000","http://www.saintmarys-saginaw.org","","","","Voluntary non-profit - Church","true","268"
"1006","230275","HEALTHSOURCE SAGINAW","Acute Care Hospitals","3340 Hospital Rd","Saginaw","MI","48603","48603-9622","USA","Saginaw","989","26145","6960","","EST","Y","43.4497","43.456040","-84.0072","-84.051888","(989) 790-7888","","","","","Voluntary non-profit - Other","true","319"
"1007","030068","MT GRAHAM REGIONAL MEDICAL CENTER","Acute Care Hospitals","1600 S 20th Ave","Safford","AZ","85546","85546-4011","USA","Graham","928","04009","","","MST","N","32.7029","32.821568","-109.4816","-109.733127","(928) 348-4000","http://www.mtgraham.org","","","","Government - Hospital District or Authority","true","59"
"1008","100265","MEASE COUNTRYSIDE HOSPITAL","Acute Care Hospitals","3231 N McMullen Booth Rd","Safety Harbor","FL","33761","33761-2045","USA","Pinellas","727","12103","8280","","EST","Y","28.0306","28.039232","-82.7222","-82.708832","(727) 734-6950","","","","","Voluntary non-profit - Private","true","100"
"1009","050017","MERCY GENERAL HOSPITAL","Acute Care Hospitals","4001 J St","Sacramento","CA","95819","95819-3626","USA","Sacramento","916","06067","","6920","PST","Y","38.5691","38.569458","-121.4400","-121.452662","(916) 453-4545","http://www.mercysacramento.org","","","","Voluntary non-profit - Church","true","395"
"1010","050108","SUTTER GENERAL HOSPITAL","Acute Care Hospitals","2801 L St","Sacramento","CA","95816","95816-5615","USA","Sacramento","916","06067","","6920","PST","Y","38.5712","38.571694","-121.4671","-121.470003","(916) 733-8999","","","","","Voluntary non-profit - Other","true",""
"1011","050425","KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE","Acute Care Hospitals","2025 Morse Ave","Sacramento","CA","95825","95825-2115","USA","Sacramento","916","06067","","6920","PST","Y","38.5899","38.602378","-121.4071","-121.392317","(916) 973-5000","http://www.kp.org","","","","Voluntary non-profit - Private","true","456"
"1012","050590","METHODIST HOSPITAL OF SACRAMENTO","Acute Care Hospitals","7500 Hospital Dr","Sacramento","CA","95823","95823-5403","USA","Sacramento","916","06067","","6920","PST","Y","38.4748","38.464125","-121.4432","-121.417378","(916) 423-6010","http://www.mercysacto.org","","","","Voluntary non-profit - Other","true","303"
"1013","050599","UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER","Acute Care Hospitals","2315 Stockton Blvd","Sacramento","CA","95817","95817-2201","USA","Sacramento","916","06067","","6920","PST","Y","38.5503","38.554104","-121.4572","-121.457150","(916) 734-2011","","","","","Voluntary non-profit - Other","true","464"
"1014","050674","KAISER FOUNDATION HOSP SO SACRAMENTO","Acute Care Hospitals","6600 Bruceville Rd","Sacramento","CA","95823","","USA","Sacramento","916","06067","","6920","PST","Y","38.4748","38.471234","-121.4432","-121.424337","(916) 688-2000","http://www.kp.org","","","","Voluntary non-profit - Other","true","175"
"1015","171338","SABETHA COMMUNITY HOSPITAL","Critical Access Hospitals","Oregon St &amp; 14th St","Sabetha","KS","66534","","USA","Nemaha","785","20131","","","CST","Y","39.8706","39.899780","-95.8449","-95.807109","(785) 284-2121","","","","","Government - Local","true",""
"1016","470005","RUTLAND REGIONAL MEDICAL CENTER","Acute Care Hospitals","160 Allen St","Rutland","VT","05701","05701-4560","USA","Rutland","802","50021","","","EST","Y","43.6369","43.599047","-72.9375","-72.956485","(802) 775-7111","http://www.rrmc.org","","","","Voluntary non-profit - Private","true","132"
"1017","340013","RUTHERFORD HOSPITAL INC","Acute Care Hospitals","288 S Ridgecrest Ave","Rutherfordton","NC","28139","28139-2838","USA","Rutherford","828","37161","","","EST","Y","35.3722","35.363560","-82.0134","-81.964901","(828) 286-5000","http://www.rutherfordhosp.org","","","","Voluntary non-profit - Private","true","143"
"1018","190086","NORTHERN LOUISIANA MEDICAL CENTER","Acute Care Hospitals","401 E Vaughn Ave","Ruston","LA","71270","71270-5950","USA","Lincoln","318","22061","","","CST","Y","32.5075","32.515566","-92.6828","-92.633381","(318) 254-2453","","","","","Voluntary non-profit - Other","true","128"
"1019","190257","GREEN CLINIC SURGICAL HOSPITAL","Acute Care Hospitals","1118 S Farmerville St","Ruston","LA","71270","71270-5914","USA","Lincoln","318","22061","","","CST","Y","32.5075","32.517776","-92.6828","-92.631003","(318) 232-7186","","","","","Proprietary","true",""
"1020","010158","RUSSELLVILLE HOSPITAL","Acute Care Hospitals","15155 Highway 43","Russellville","AL","35653","35653-1975","USA","Franklin","256","01059","","","CST","Y","34.5066","34.510498","-87.7474","-87.717684","(256) 332-1611","","","","","Proprietary","true",""
